0,0.05,seedling,70.0,20.0,400.0
1,0.09337179743556097,vegetative,68.0,20.0,399.2991856281346
2,0.1339360985536457,vegetative,66.2,20.0,398.9729696800419
3,0.183575406313528,vegetative,64.58000000000001,20.0,398.6353617090093
4,0.2514761768604063,vegetative,63.122000000000014,20.0,398.15562450653584
5,0.3211172463458225,vegetative,61.80980000000002,20.0,397.8980958687741
6,0.3568223577650473,vegetative,60.62882000000002,20.0,398.2659208265793
7,0.3965315952637177,flowering,59.56593800000002,20.0,398.4059320529713
8,0.4406659792247578,fruiting,58.60934420000002,20.0,398.4129732398283
9,0.48969806297953283,fruiting,57.74840978000002,20.0,398.33878634355204
10,0.5441545559671411,mature,56.97356880200002,20.0,398.21118408239204
11,0.6046201197072862,mature,56.27621192180002,20.0,398.04465682200976
12,0.6717420531725703,mature,55.64859072962002,20.0,397.8462368489003
13,0.7462356971887981,mature,55.08373165665802,20.0,397.6187369617238
14,0.828890453580528,mature,54.575358490992215,20.0,397.3625355477792
15,0.9205763514986206,mature,54.11782264189299,20.0,397.0765571852275
16,1.022251111187155,mature,53.706040377703694,20.0,396.75880819193407
17,1.1349676605223291,mature,53.335436339933324,20.0,396.40666623522833
18,1.2598820555610553,mature,53.001892705939994,20.0,396.0170344197055
19,1.3982617450913761,mature,52.701703435346,20.0,395.586421227332
20,1.5514941018685706,mature,52.431533091811396,20.0,395.11098060067496
21,1.7210951204016682,mature,52.18837978263026,20.0,394.5865315379269
22,1.9087175482935939,mature,51.96954180436723,20.0,394.00856866765236
23,2.116159032403522,mature,51.77258762393051,20.0,393.3722710446054
24,2.3453722845361034,mature,51.59532886153746,20.0,392.6725118393504
25,2.5984717942466418,mature,51.43579597538371,20.0,391.9038709696961
26,2.8777406449987994,mature,51.29221637784534,20.0,391.0606569432614
27,3.1856361518564356,mature,51.16299474006081,20.0,390.1369379663668
28,3.5247939252797154,mature,51.04669526605473,20.0,389.12658425764255
29,3.898029933828055,mature,50.942025739449264,20.0,388.02332336672515
30,4.308340100484713,mature,50.84782316550434,20.0,386.82081010337254
