0,0.5,seedling,60.0,25.0,400.0
0,0.4999909,seedling,60.0,25.0,400.0001486680597
0,0.49998180016562,seedling,60.0,25.0,400.00029436005246
0,0.499972700496857,seedling,60.0,25.0,400.0004371354997
0,0.49996360099370796,seedling,60.0,25.0,400.00057705273224
0,0.4999545016561699,seedling,60.0,25.0,400.00071416891456
0,0.49994540248423974,seedling,60.0,25.0,400.0008485400677
0,0.49993240390377514,seedling,60.0,25.0,400.0010439290176
0,0.5094871394735196,seedling,60.0,25.0,399.79612329135756
0,0.5294975073884927,seedling,60.0,25.0,399.39317528356594
0,0.5593382087327784,seedling,60.0,25.0,398.79835400762875
0,0.5987729192315826,seedling,60.0,25.0,398.0203022892602
0,0.6472667613217244,seedling,60.0,25.0,397.0735621240924
0,0.70012746939813,seedling,59.0,24.5,396.3455319825814
0,0.7585273754378439,seedling,59.0,24.5,395.23279829534863
0,0.8199253449068026,seedling,59.0,24.5,394.08144060661914
0,0.8809606389786211,seedling,59.0,24.5,392.9604674483569
0,0.9375958516040315,seedling,59.0,24.5,391.9512465665178
0,0.9854539821340381,seedling,59.0,24.5,391.14041389230914
0,1.0203294543367758,seedling,59.0,24.5,390.6093924954704
0,1.038793509912761,seedling,59.0,24.5,390.42220492778983
0,1.0387746038708805,seedling,59.0,24.5,390.6140691820862
0,1.03875569817309,seedling,59.0,24.5,390.80209614568463
0,1.0387367928193834,seedling,59.0,24.5,390.9863625643992
1,1.038717887809754,seedling,59.0,24.5,391.16694364912763
1,1.038698983144196,seedling,59.0,24.5,391.3439131065498
1,1.0386800788227026,seedling,59.0,24.5,391.51734316921187
1,1.038661174845268,seedling,59.0,24.5,391.68730462500923
1,1.038642271211886,seedling,59.0,24.5,391.85386684607926
1,1.0386233679225498,seedling,59.0,24.5,392.01709781711656
1,1.0386044649772537,seedling,59.0,24.5,392.1770641631219
1,1.0385774612611642,seedling,59.0,24.5,392.3339633037688
1,1.056997265790511,seedling,59.0,24.5,392.1028537830513
1,1.094548297758012,seedling,59.0,24.5,391.49825165515165
1,1.1502943379006352,seedling,59.0,24.5,390.5363066456242
1,1.2234639328655046,vegetative,59.0,24.5,389.23982729355953
1,1.3126540259548145,vegetative,59.0,24.5,387.6439901070665
1,1.4097093943091288,vegetative,58.1,24.05,387.1342324631407
1,1.5158187500511375,vegetative,58.1,24.05,385.24021691345087
1,1.6261394453643627,vegetative,58.1,24.05,383.29869300392244
1,1.7345791564410376,vegetative,58.1,24.05,381.4341218540024
1,1.8341230193775853,vegetative,58.1,24.05,379.7871789065359
1,1.9174371581052099,vegetative,58.1,24.05,378.5021942459839
1,1.9776836127709827,vegetative,58.1,24.05,377.7105582670817
1,2.009412672644055,vegetative,58.1,24.05,377.5128899019791
1,2.009376101333413,vegetative,58.1,24.05,377.9632276711749
1,2.0093395306883686,vegetative,58.1,24.05,378.4045586741474
1,2.00930296070891,vegetative,58.1,24.05,378.8370630462213
2,2.009266391395025,vegetative,58.1,24.05,379.2609173200148
2,2.009229822746702,vegetative,58.1,24.05,379.6762944974937
2,2.009193254763928,vegetative,58.1,24.05,380.0833641205845
2,2.009156687446691,vegetative,58.1,24.05,380.4822923403752
2,2.0091201207949796,vegetative,58.1,24.05,380.8732419849319
2,2.009083554808781,vegetative,58.1,24.05,381.2563726257595
2,2.0090469894880836,vegetative,58.1,24.05,381.63184064293284
2,2.008994754266357,vegetative,58.1,24.05,382.00005448557556
2,2.041046204210472,vegetative,58.1,24.05,381.69412487267664
2,2.106055755065654,vegetative,58.1,24.05,380.7420738791738
2,2.202063882563348,vegetative,58.1,24.05,379.1806143277652
2,2.327078871255446,vegetative,58.1,24.05,377.06230978106555
2,2.477883619486806,vegetative,58.1,24.05,374.4635153351561
2,2.6416852651276854,vegetative,57.29,23.645,374.16029255414975
2,2.818490494755565,vegetative,57.29,23.645,371.0972757122575
2,2.9998147770424333,vegetative,57.29,23.645,368.0040097238487
2,3.1755932791243473,vegetative,57.29,23.645,365.0848682239751
2,3.334831892457703,vegetative,57.29,23.645,362.55895221075997
2,3.466558622230318,vegetative,57.29,23.645,360.64053409387395
2,3.560932829431257,vegetative,57.29,23.645,359.5166969332692
2,3.6103304455720258,vegetative,57.29,23.645,359.3259072276531
2,3.6102647375579164,vegetative,57.29,23.645,360.1404576861008
2,3.6101990307396927,vegetative,57.29,23.645,360.93871711593096
2,3.6101333251173333,vegetative,57.29,23.645,361.7210113377163
3,3.610067620690816,vegetative,57.29,23.645,362.4876596556181
3,3.6100019174601194,vegetative,57.29,23.645,363.2389749877143
3,3.6099362154252215,vegetative,57.29,23.645,363.97526399372146
3,3.6098705145861008,vegetative,57.29,23.645,364.69682720016164
3,3.609804814942735,vegetative,57.29,23.645,365.4039591230266
3,3.609739116495103,vegetative,57.29,23.645,366.09694838798816
3,3.6096734192431827,vegetative,57.29,23.645,366.77607784820475
3,3.6095795677342823,vegetative,57.29,23.645,367.442082589142
3,3.660543741705912,vegetative,57.29,23.645,367.04080955213027
3,3.7631870306482567,vegetative,57.29,23.645,365.62153383007114
