0.0,0.05,seedling,70.0,20.0,400.0, 0
1.0,0.473630783857464,vegetative,68.0,20.0,941.9429365599628, -0.00032959832846336036
2.0,1.7242614549242254,vegetative,66.2,20.0,941.4808757542028, -0.0003142664105520437
3.0,3.9085383988462845,vegetative,64.58000000000001,20.0,941.1066540801298, -0.00031791810280797913
4.0,7.0125306157356455,vegetative,63.122000000000014,20.0,940.7983208734377, -0.0003219266893635545
5.0,10.827098282613767,vegetative,61.80980000000002,20.0,940.5444511024414, -0.0003162974531138144
6.0,15.191820975394963,vegetative,60.62882000000002,20.0,940.3356215578164, -0.0003061856660462698
7.0,19.98319814999284,vegetative,59.56593800000002,20.0,940.1653033540463, -0.0002950015785601959
8.0,25.100434666683423,vegetative,58.60934420000002,20.0,940.0284073884051, -0.0002834663399650106
9.0,30.459125424711193,vegetative,57.74840978000002,20.0,939.920706581322, -0.0002719409435478732
10.0,35.82188544292593,vegetative,56.97356880200002,20.0,939.8405840588459, -0.00025827739334262497
11.0,41.272421651757085,vegetative,56.27621192180002,20.0,939.781960970552, -0.00024758555363215865
12.0,46.76111378579531,vegetative,55.64859072962002,20.0,939.7419929871561, -0.00023730081342745635
13.0,52.2258676557196,vegetative,55.08373165665802,20.0,939.8008624207723, -0.00022750366768290063
14.0,57.43808018283352,vegetative,54.575358490992215,20.0,939.9799042061113, -0.00021849632487766122
15.0,62.36016959239924,vegetative,54.11782264189299,20.0,940.1495136575525, -0.00021033591879461133
16.0,67.01857356640717,vegetative,53.706040377703694,20.0,940.3103543784782, -0.00020291225376827543
17.0,71.43647254631888,vegetative,53.335436339933324,20.0,940.4631024114944, -0.00019612506824117536
18.0,75.63423210856564,vegetative,53.001892705939994,20.0,940.6083963111856, -0.00018989171514105594
19.0,79.62980971660755,vegetative,52.701703435346,20.0,940.7468206276216, -0.00018414349197459266
20.0,83.43910610856243,vegetative,52.431533091811396,20.0,940.8789034823592, -0.0001788228236739178
21.0,87.07626169186092,vegetative,52.18837978263026,20.0,941.0051197590161, -0.0001738810906887183
22.0,90.55390442090673,vegetative,51.96954180436723,20.0,941.1258961864897, -0.00016927694257318183
23.0,93.87940698019459,vegetative,51.77258762393051,20.0,941.2414820106632, -0.00016493625874786064
24.0,96.98345845938192,vegetative,51.59532886153746,20.0,941.3495111352918, -0.00016009014723916795
25.0,99.86160052872869,vegetative,51.43579597538371,20.0,941.4498146823229, -0.0001554146771528478
26.0,102.53328008228915,vegetative,51.29221637784534,20.0,941.5430525360139, -0.00015113461715136913
27.0,105.0232545475039,vegetative,51.16299474006081,20.0,941.6300707496232, -0.00014728183792175347
28.0,107.35473007413341,vegetative,51.04669526605473,20.0,941.7116637990939, -0.00014381913370895046
29.0,109.54751743725522,vegetative,50.942025739449264,20.0,941.7885102995747, -0.0001406926062201638
30.0,111.61802613413637,vegetative,50.84782316550434,20.0,941.8611724029074, -0.00013785086065617156
31.0,113.57978666971626,vegetative,50.76304084895391,20.0,941.9301135747389, -0.00013525036490783304
32.0,115.4440263538504,vegetative,50.686736764058516,20.0,941.9957183063765, -0.00013285571487300153
33.0,117.2201585159459,vegetative,50.618063087652665,20.0,942.0583088898718, -0.0001306383935433849
34.0,118.91616482817534,vegetative,50.5562567788874,20.0,942.1181585351761, -0.00012857533918015122
