0,0.05,seedling,70.0,20.0,400.0
1,0.31564322783412435,vegetative,68.0,20.0,942.1234196499513
2,1.14542086429885,vegetative,66.2,20.0,941.8295484777631
3,2.633786816383623,vegetative,64.58000000000001,20.0,941.5772650371332
4,4.679688563736865,vegetative,63.122000000000014,20.0,941.3829263531528
5,7.195437628314755,vegetative,61.80980000000002,20.0,941.2273431245769
6,10.12184456707248,vegetative,60.62882000000002,20.0,941.0997768183884
7,13.412973168049273,flowering,59.56593800000002,20.0,940.9950426567917
8,17.028809614025672,fruiting,58.60934420000002,20.0,940.9102149131922
9,20.931827589937587,fruiting,57.74840978000002,20.0,940.8433105614414
10,25.086618172053758,mature,56.97356880200002,20.0,940.7927697546693
11,29.46000499226402,mature,56.27621192180002,20.0,940.7572591134057
12,34.02053758371188,mature,55.64859072962002,20.0,940.7355932998081
13,38.738023393290284,mature,55.08373165665802,20.0,940.7266855449313
14,43.58232111998704,mature,54.575358490992215,20.0,940.729506041054
15,48.52687235849004,mature,54.11782264189299,20.0,940.7430595739888
16,53.49332920276406,mature,53.706040377703694,20.0,940.8627048749001
17,58.2946300796438,mature,53.335436339933324,20.0,941.0215851862737
18,62.92103287256499,mature,53.001892705939994,20.0,941.174988379993
19,67.38040446256923,mature,52.701703435346,20.0,941.3230455861424
20,71.68143519487934,mature,52.431533091811396,20.0,941.4659747797782
21,75.83239890743744,mature,52.18837978263026,20.0,941.6040119538826
22,79.83930663749564,mature,51.96954180436723,20.0,941.7373353892208
23,83.706257968033,mature,51.77258762393051,20.0,941.8660688838287
24,87.439951376031,mature,51.59532886153746,20.0,941.9904256570651
25,91.04717882802352,mature,51.43579597538371,20.0,942.1106252636654
26,94.52696361822748,mature,51.29221637784534,20.0,942.2266339770407
27,97.88301022778955,mature,51.16299474006081,20.0,942.3385704753186
28,101.10498141460509,mature,51.04669526605473,20.0,942.4460945835734
29,104.18711691875849,mature,50.942025739449264,20.0,942.5490130623674
30,107.12774281481346,mature,50.84782316550434,20.0,942.6472679827897
31,109.92829040683056,mature,50.76304084895391,20.0,942.7409044747353
32,112.59247020151365,mature,50.686736764058516,20.0,942.8300433602702
33,115.12558309036115,mature,50.618063087652665,20.0,942.9148583309642
34,117.53396223951026,mature,50.5562567788874,20.0,942.9955574524437
35,119.82453335173858,mature,50.50063110099866,20.0,943.0723685876019
36,122.00447801222036,mature,50.4505679908988,20.0,943.1455282327004
37,124.08098396024612,mature,50.40551119180892,20.0,943.2152732319112
38,126.0610666463295,mature,50.36496007262803,20.0,943.2818348529164
39,127.95144778266551,mature,50.328464065365225,20.0,943.3454347506869
40,129.75847836351957,mature,50.295617658828704,20.0,943.4062824049826
41,131.48809553617122,mature,50.266055892945836,20.0,943.4645736800466
42,133.14580455949323,mature,50.23945030365125,20.0,943.520490216343
43,134.73667878929544,mature,50.21550527328613,20.0,943.5741994204903
44,136.26537212427937,mature,50.19395474595751,20.0,943.6258548689908
45,137.73613961688673,mature,50.174559271361765,20.0,943.6755969834098
